2021-01-06,1614
2021-01-07,1547
2021-01-08,1647
2021-01-09,1567
2021-01-10,1657
2021-01-11,1590
2021-01-12,1694
2021-01-13,1630
2021-01-14,1743
2021-01-15,1652
2021-01-16,1768
2021-01-17,1660
2021-01-18,1802
2021-01-19,1687
2021-01-20,1853
2021-01-21,1731
2021-01-22,1895
2021-01-23,1762
2021-01-24,1925
2021-01-25,1805
2021-01-26,1964
2021-01-27,1841
2021-01-28,2022
2021-01-29,1888
2021-01-30,2079
2021-01-31,1898
2021-02-01,2097
2021-02-02,1931
2021-02-03,2136
2021-02-04,1981
2021-02-05,2168
2021-02-06,2034
2021-02-07,2190
2021-02-08,2086
2021-02-09,2218
2021-02-10,2121
2021-02-11,2254
2021-02-12,2166
2021-02-13,2275
